nazwa_zmiennej;kraj;formula egzaminu;rodzaj_egzaminu;poziom_egzaminu;przedmiot;plec;typ_informacji_z_jednostka_miary;rok;wartosc;flaga
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;wiedza o społeczeństwie;ogółem;relacja [%];2023;41,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;geografia;ogółem;relacja [%];2023;52,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;biologia;ogółem;relacja [%];2023;48,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;chemia;ogółem;relacja [%];2023;46,5;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;historia;ogółem;relacja [%];2023;45,1;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;fizyka;ogółem;relacja [%];2023;43,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;historia muzyki;ogółem;relacja [%];2023;52,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;historia sztuki;ogółem;relacja [%];2023;46,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;filozofia;ogółem;relacja [%];2023;45,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język łaciński i kultura antyczna;ogółem;relacja [%];2023;60,5;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;informatyka;ogółem;relacja [%];2023;44,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język kaszubski;ogółem;relacja [%];2023;53,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;pisemny;rozszerzony;język łemkowski;ogółem;relacja [%];2023;100,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;ustny;nie dotyczy;język polski;kobiety;relacja [%];2023;74,1;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;ustny;nie dotyczy;język białoruski;kobiety;relacja [%];2023;88,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;ustny;nie dotyczy;język litewski;kobiety;relacja [%];2023;80,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;ustny;nie dotyczy;język ukraiński;kobiety;relacja [%];2023;80,5;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;ustny;nie dotyczy;język angielski;kobiety;relacja [%];2023;80,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;ustny;nie dotyczy;język niemiecki;kobiety;relacja [%];2023;71,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;ustny;nie dotyczy;język francuski;kobiety;relacja [%];2023;81,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;ustny;nie dotyczy;język rosyjski;kobiety;relacja [%];2023;77,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;ustny;nie dotyczy;język hiszpański;kobiety;relacja [%];2023;76,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;ustny;nie dotyczy;język włoski;kobiety;relacja [%];2023;78,1;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;ustny;nie dotyczy;język polski;mężczyźni;relacja [%];2023;70,5;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;ustny;nie dotyczy;język białoruski;mężczyźni;relacja [%];2023;84,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;ustny;nie dotyczy;język litewski;mężczyźni;relacja [%];2023;59,5;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;ustny;nie dotyczy;język ukraiński;mężczyźni;relacja [%];2023;85,1;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;ustny;nie dotyczy;język angielski;mężczyźni;relacja [%];2023;83,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;ustny;nie dotyczy;język niemiecki;mężczyźni;relacja [%];2023;77,5;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;ustny;nie dotyczy;język francuski;mężczyźni;relacja [%];2023;87,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;ustny;nie dotyczy;język rosyjski;mężczyźni;relacja [%];2023;83,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;ustny;nie dotyczy;język hiszpański;mężczyźni;relacja [%];2023;77,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;ustny;nie dotyczy;język włoski;mężczyźni;relacja [%];2023;90,1;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;ustny;nie dotyczy;język polski;ogółem;relacja [%];2023;72,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;ustny;nie dotyczy;język białoruski;ogółem;relacja [%];2023;86,5;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;ustny;nie dotyczy;język litewski;ogółem;relacja [%];2023;69,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;ustny;nie dotyczy;język ukraiński;ogółem;relacja [%];2023;82,5;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;ustny;nie dotyczy;język angielski;ogółem;relacja [%];2023;81,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;ustny;nie dotyczy;język niemiecki;ogółem;relacja [%];2023;73,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;ustny;nie dotyczy;język francuski;ogółem;relacja [%];2023;83,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;ustny;nie dotyczy;język rosyjski;ogółem;relacja [%];2023;79,1;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;ustny;nie dotyczy;język hiszpański;ogółem;relacja [%];2023;76,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2023;ustny;nie dotyczy;język włoski;ogółem;relacja [%];2023;80,9;
